target,location,form,form_arabic,LEM,POS,NUMBER,PGN,kind
Jahannam,7:41:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,7:179:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,8:16:18,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,8:36:20,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,8:37:15,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:35:6,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:49:13,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:63:11,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:68:7,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:73:9,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,9:81:22,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,9:95:14,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,9:109:22,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,11:119:11,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,13:18:25,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,14:16:3,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,14:29:1,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,15:43:2,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,16:29:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,17:8:9,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,17:18:15,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,17:39:16,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,17:63:7,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,17:97:23,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,18:100:2,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,18:102:12,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,18:106:3,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,19:68:7,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,19:86:4,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,20:74:8,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,21:29:10,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,21:98:8,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,23:103:9,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,25:34:6,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,25:65:7,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,29:54:4,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,29:68:15,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,32:13:12,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,35:36:5,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,36:63:2,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,38:56:1,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,38:85:2,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,39:32:13,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,39:60:12,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,39:71:5,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,39:72:4,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,40:49:6,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,40:60:12,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,40:76:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,43:74:5,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,45:10:3,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,48:6:19,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,50:24:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,50:30:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,52:13:5,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,55:43:2,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,58:8:35,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,66:9:9,jahan~amu,جَهَنَّمُ,jahan~am,PN,,,primary
Jahannam,67:6:5,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,72:15:4,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,72:23:13,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,78:21:2,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,85:10:11,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,89:23:3,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Jahannam,98:6:10,jahan~ama,جَهَنَّمَ,jahan~am,PN,,,primary
Harr,9:81:19,Har~i,حَرِّ,Har~,N,,,primary
Harr,9:81:24,Har~FA,حَرًّا,Har~,N,,,primary
Harr,16:81:16,Har~a,حَرَّ,Har~,N,,,primary
Harr,35:21:4,Haruwru,حَرُورُ,Haruwr,N,,,variant:Haruwr
Bard,21:69:4,barodFA,بَرْدًا,barod,N,,,primary
Bard,78:24:4,barodFA,بَرْدًا,barod,N,,,primary
Bard,38:42:5,baAridN,بَارِدٌ,baArid,N,,,variant:baArid
Bard,56:44:2,baAridK,بَارِدٍ,baArid,N,,,variant:baArid
Zakat,2:43:4,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,2:83:22,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,2:110:4,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,2:177:35,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,2:277:9,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,4:77:12,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,4:162:18,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,5:12:20,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,5:55:11,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,7:156:26,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,9:5:20,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,9:11:6,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,9:18:13,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,9:71:14,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,18:81:7,zakaw`pF,زَكَوٰةً,zakaw`p,N,,,primary
Zakat,19:13:4,zakaw`pF,زَكَوٰةً,zakaw`p,N,,,primary
Zakat,19:31:8,z~akaw`pi,زَّكَوٰةِ,zakaw`p,N,,,primary
Zakat,19:55:5,z~akaw`pi,زَّكَوٰةِ,zakaw`p,N,,,primary
Zakat,21:73:12,z~akaw`pi,زَّكَوٰةِ,zakaw`p,N,,,primary
Zakat,22:41:9,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,22:78:36,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,23:4:3,z~akaw`pi,زَّكَوٰةِ,zakaw`p,N,,,primary
Zakat,24:37:13,z~akaw`pi,زَّكَوٰةِ,zakaw`p,N,,,primary
Zakat,24:56:4,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,27:3:5,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,30:39:16,zakaw`pK,زَكَوٰةٍ,zakaw`p,N,,,primary
Zakat,31:4:5,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,33:33:12,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,41:7:4,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,58:13:17,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,73:20:56,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Zakat,98:5:13,z~akaw`pa,زَّكَوٰةَ,zakaw`p,N,,,primary
Baraka,7:96:9,baraka`tK,بَرَكَٰتٍ,baraka`t,N,P,FP,primary
Baraka,11:48:6,baraka`tK,بَرَكَٰتٍ,baraka`t,N,P,FP,primary
Baraka,11:73:8,baraka`tu,بَرَكَٰتُ,baraka`t,N,P,FP,primary
Baraka,3:96:8,mubaArakFA,مُبَارَكًا,mubaArak,N,,,variant:mubaArak
Baraka,6:92:4,mubaArakN,مُبَارَكٌ,mubaArak,ADJ,,,variant:mubaArak
Baraka,6:155:4,mubaArakN,مُبَارَكٌ,mubaArak,ADJ,,,variant:mubaArak
Baraka,19:31:2,mubaArakFA,مُبَارَكًا,mubaArak,N,,,variant:mubaArak
Baraka,21:50:3,m~ubaArakN,مُّبَارَكٌ,mubaArak,N,,,variant:mubaArak
Baraka,23:29:5,m~ubaArakFA,مُّبَارَكًا,mubaArak,N,,,variant:mubaArak
Baraka,38:29:4,muba`rakN,مُبَٰرَكٌ,mubaArak,N,,,variant:mubaArak
Baraka,50:9:5,m~uba`rakFA,مُّبَٰرَكًا,mubaArak,N,,,variant:mubaArak
Baraka,24:35:20,m~uba`rakapK,مُّبَٰرَكَةٍ,m~uba`rakap,N,,,variant:m~uba`rakap
Baraka,24:61:68,muba`rakapF,مُبَٰرَكَةً,m~uba`rakap,N,,,variant:m~uba`rakap
Baraka,28:30:10,muba`rakapi,مُبَٰرَكَةِ,m~uba`rakap,ADJ,,,variant:m~uba`rakap
Baraka,44:3:5,m~uba`rakapK,مُّبَٰرَكَةٍ,m~uba`rakap,N,,,variant:m~uba`rakap
Qaala,2:8:4,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:11:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:11:8,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:13:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:13:8,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:14:5,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:14:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:25:19,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:26:23,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,2:30:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:30:10,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:30:23,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:31:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:32:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:33:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:33:8,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:33:10,>aqul,أَقُل,qaAla,V,S,1S,primary
Qaala,2:34:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:35:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:36:8,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:38:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:54:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:55:2,qulo,قُلْ,qaAla,V,P,2MP,primary
Qaala,2:58:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:58:14,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,2:59:7,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:60:5,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:61:2,qulo,قُلْ,qaAla,V,P,2MP,primary
Qaala,2:61:23,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:65:8,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:67:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:67:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:67:14,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:68:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:68:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:68:11,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:69:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:69:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:69:11,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:70:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:71:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:71:3,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:71:17,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:73:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,2:76:5,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:76:12,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:79:7,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,2:80:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:80:8,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:80:18,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:83:16,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,2:88:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:91:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:91:8,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:91:21,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:93:12,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:93:20,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:94:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:97:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:102:29,yaquwla,يَقُولَ,qaAla,V,D,3MD,primary
Qaala,2:104:5,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:104:7,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,2:111:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:111:13,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:113:1,qaAlati,قَالَتِ,qaAla,V,S,3FS,primary
Qaala,2:113:7,qaAlati,قَالَتِ,qaAla,V,S,3FS,primary
Qaala,2:113:17,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:116:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:117:8,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:118:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:118:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:120:10,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:124:7,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:124:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:124:15,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:126:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:126:19,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:131:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:131:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:133:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:133:15,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:135:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:135:7,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:136:1,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,2:139:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:140:2,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:140:13,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:142:1,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:142:12,qul,قُل,qaAla,V,S,2MS,primary
Qaala,2:154:2,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:156:5,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:167:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:169:6,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:170:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:170:8,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:189:4,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:200:14,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:201:3,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,2:206:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,2:214:18,yaquwla,يَقُولَ,qaAla,V,S,3MS,primary
Qaala,2:215:4,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:217:7,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:219:5,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:219:18,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,2:220:7,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:222:4,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,2:235:24,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,2:243:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:246:12,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:246:22,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:246:31,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:247:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:247:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:247:26,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:248:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:249:5,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:249:36,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:249:43,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:250:5,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:258:14,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:258:20,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:258:24,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:259:10,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:259:23,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:259:26,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:259:32,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:259:60,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:260:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:260:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:260:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:260:17,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,2:275:16,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,2:285:21,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:7:35,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:12:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,3:15:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:16:2,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:20:3,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:20:9,qul,قُل,qaAla,V,S,2MS,primary
Qaala,3:24:3,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:26:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,3:29:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:31:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:32:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:35:2,qaAlati,قَالَتِ,qaAla,V,S,3FS,primary
Qaala,3:36:3,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,3:37:18,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:37:23,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,3:38:5,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:40:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:40:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:41:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:41:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:42:2,qaAlati,قَالَتِ,qaAla,V,S,3FS,primary
Qaala,3:45:2,qaAlati,قَالَتِ,qaAla,V,S,3FS,primary
Qaala,3:47:1,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,3:47:10,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:47:20,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,3:52:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:52:11,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:55:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:59:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:61:10,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:64:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:64:28,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,3:72:1,qaAlat,قَالَت,qaAla,V,S,3FS,primary
Qaala,3:73:7,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:73:22,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:75:25,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:75:31,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:78:14,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:78:24,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:79:11,yaquwla,يَقُولَ,qaAla,V,S,3MS,primary
Qaala,3:81:20,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:81:26,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:81:28,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:84:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:93:18,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:95:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:98:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:99:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:119:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:119:20,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:124:2,taquwlu,تَقُولُ,qaAla,V,S,2MS,primary
Qaala,3:147:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:154:22,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:154:29,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:154:41,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:154:51,qul,قُل,qaAla,V,S,2MS,primary
Qaala,3:156:8,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:165:7,qulo,قُلْ,qaAla,V,P,2MP,primary
Qaala,3:165:10,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:167:4,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,3:167:13,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:167:24,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,3:168:2,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:168:9,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:173:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,3:173:13,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:181:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:181:14,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:181:19,naquwlu,نَقُولُ,qaAla,V,P,1P,primary
Qaala,3:183:2,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,3:183:15,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,3:183:23,qulo,قُلْ,qaAla,V,P,2MP,primary
Qaala,4:5:13,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,4:8:10,quwlu,قُولُ,qaAla,V,P,2MP,primary
Qaala,4:9:13,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,4:18:11,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,4:43:12,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,4:46:8,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,4:46:22,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,4:51:12,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,4:61:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,4:63:11,qul,قُل,qaAla,V,S,2MS,primary
Qaala,4:72:8,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,4:73:6,yaquwla,يَقُولَ,qaAla,V,S,3MS,primary
Qaala,4:75:14,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,4:77:5,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,4:77:27,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,4:77:38,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,4:78:13,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
